Num_Acc;luminosite
200500001990;1
200500001991;1
200500001992;1
200500001993;1
200500001994;3
200500001995;3
200500001996;1
200500001997;1
200500001998;1
200500001999;1
200500002000;3
200500002001;1
200500002002;5
200500002003;3
200500002004;3
200500002005;3
200500002006;1
200500002007;3
200500002008;1
200500002009;3
200500002010;1
200500002011;3
200500002012;1
200500002013;5
200500002014;1
200500002015;5
200500002016;5
200500002017;3
200500002018;1
200500002019;5
200500002020;5
200500002021;5
200500002022;2
200500002023;2
200500002024;5
200500002025;1
200500002026;1
200500002027;5
200500002028;1
200500002029;5
200500002030;1
200500002031;1
200500002032;5
200500002033;5
200500002034;5
200500002035;5
200500002036;5
200500002037;3
200500002038;5
200500002039;2
200500002040;5
200500002041;2
200500002042;2
200500002043;1
200500002044;3
200500002045;5
200500002046;1
200500002047;1
200500002048;1
200500002049;2
200500002050;5
200500002051;1
200500002052;1
200500002053;5
200500002054;5
200500002055;1
200500002056;5
200500002057;5
200500002058;1
200500002059;1
200500002060;5
200500002061;1
200500002062;1
200500002063;1
200500002064;1
200500002065;1
200500002066;5
200500002067;2
200500002068;5
200500002069;5
200500002070;1
200500002071;1
200500002072;1
200500002073;1
200500002074;1
200500002075;1
200500002076;1
200500002077;2
200500002078;5
200500002079;1
200500002080;1
200500002081;5
200500002082;1
200500002083;1
200500002084;1
200500002085;5
200500002086;1
200500002087;1
200500002088;1
200500002089;1
200500002090;5
200500002091;5
200500002092;1
200500002093;1
200500002094;5
200500002095;1
200500002096;1
200500002097;1
200500002098;5
200500002099;5
200500002100;1
200500002101;1
200500002102;1
200500002103;1
200500002104;1
200500002105;1
200500002106;1
200500002107;2
200500002108;2
200500002109;2
200500002110;1
200500002111;5
200500002112;1
200500002113;1
200500002114;1
200500002115;1
200500002116;1
200500002117;1
200500002118;5
200500002119;5
200500002120;5
200500002121;1
200500002122;1
200500002123;1
200500002124;1
200500002125;1
200500002126;1
200500002127;2
200500002128;1
200500002129;1
200500002130;1
200500002131;5
200500002132;5
200500002133;5
200500002134;1
200500002135;1
200500002136;1
200500002137;1
200500002138;5
200500002139;1
200500002140;1
200500002141;5
200500002142;5
200500002143;1
200500002144;1
200500002145;1
200500002146;1
200500002147;1
200500002148;5
200500002149;1
200500002150;2
200500002151;1
200500002152;1
200500002153;1
200500002154;1
200500002155;5
200500002156;5
200500002157;1
200500002158;1
200500002159;5
200500002160;1
200500002161;1
200500002162;5
200500002163;1
200500002164;1
200500002165;1
200500002166;1
200500002167;1
200500002168;5
200500002169;1
200500002170;1
200500002171;1
200500002172;1
200500002173;5
200500002174;1
200500002175;1
200500002176;4
200500002177;5
200500002178;1
200500002179;1
200500002180;1
200500002181;1
200500002182;5
200500002183;2
200500002184;5
200500002185;1
200500002186;1
200500002187;2
200500002188;5
200500002189;5
200500002190;2
200500002191;1
200500002192;1
200500002193;1
200500002194;1
200500002195;5
200500002196;5
200500002197;2
200500002198;1
200500002199;1
200500002200;1
200500002201;5
200500002202;1
200500002203;5
200500002204;5
200500002205;1
200500002206;5
200500002207;1
200500002208;1
200500002209;5
200500002210;1
200500002211;1
200500002212;1
200500002213;1
200500002214;1
200500002215;1
200500002216;1
200500002217;5
200500002218;5
200500002219;5
200500002220;1
200500002221;1
200500002222;2
200500002223;5
200500002224;5
200500002225;5
200500002226;1
200500002227;1
200500002228;1
200500002229;1
200500002230;1
200500002231;1
200500002232;1
200500002233;1
200500002234;1
200500002235;1
200500002236;1
200500002237;5
200500002238;1
200500002239;1
200500002240;1
200500002241;5
200500002242;5
200500002243;5
200500002244;1
200500002245;1
200500002246;1
200500002247;5
200500002248;5
200500002249;5
200500002250;2
200500002251;1
200500002252;1
200500002253;5
200500002254;1
200500002255;1
200500002256;5
200500002257;5
200500002258;5
200500002259;1
200500002260;1
200500002261;1
200500002262;1
200500002263;1
200500002264;5
200500002265;1
200500002266;1
200500002267;1
200500002268;1
200500002269;5
200500002270;1
200500002271;1
200500002272;5
200500002273;1
200500002274;1
200500002275;5
200500002276;1
200500002277;1
200500002278;1
200500002279;5
200500002280;2
200500002281;1
200500002282;1
200500002283;1
200500002284;1
200500002285;5
200500002286;5
200500002287;5
200500002288;1
200500002289;1
200500002290;1
200500002291;1
200500002292;1
200500002293;1
200500002294;1
200500002295;5
200500002296;5
200500002297;1
200500002298;1
200500002299;1
200500002300;1
200500002301;5
200500002302;1
200500002303;1
200500002304;5
200500002305;3
200500002306;5
200500002307;1
200500002308;5
200500002309;5
200500002310;5
200500002311;3
200500002312;5
200500002313;1
200500002314;3
200500002315;1
200500002316;1
200500002317;1
200500002318;1
200500002319;1
200500002320;1
200500002321;1
200500002322;1
200500002323;1
200500002324;2
200500002325;1
200500002326;5
200500002327;5
200500002328;1
200500002329;1
200500002330;1
200500002331;1
200500002332;1
200500002333;5
200500002334;1
200500002335;1
200500002336;5
200500002337;1
200500002338;3
200500002339;1
200500002340;1
200500002341;1
200500002342;1
200500002343;5
200500002344;1
200500002345;5
200500002346;1
200500002347;2
200500002348;1
200500002349;1
200500002350;1
200500002351;1
200500002352;5
200500002353;1
200500002354;1
200500002355;1
200500002356;1
200500002357;1
200500002358;3
200500002359;1
200500002360;1
200500002361;2
200500002362;5
200500002363;2
200500002364;1
200500002365;5
200500002366;5
200500002367;3
200500002368;3
200500002369;5
200500002370;1
200500002371;1
200500002372;5
200500002373;5
200500002374;1
200500002375;1
200500002376;5
200500002377;5
200500002378;1
200500002379;1
200500002380;1
200500002381;5
200500002382;2
200500002383;5
200500002384;5
200500002385;1
200500002386;1
200500002387;1
200500002388;1
200500002389;5
200500002390;1
200500002391;5
200500002392;1
200500002393;5
200500002394;1
200500002395;5
200500002396;5
200500002397;1
200500002398;5
200500002399;1
200500002400;5
200500002401;1
200500002402;5
200500002403;5
200500002404;1
200500002405;1
200500002406;5
200500002407;1
200500002408;1
200500002409;5
200500002410;5
200500002411;5
200500002412;1
200500002413;1
200500002414;1
200500002415;1
200500002416;1
200500002417;1
200500002418;1
200500002419;1
200500002420;5
200500002421;5
200500002422;2
200500002423;1
200500002424;1
200500002425;1
200500002426;1
200500002427;1
200500002428;5
200500002429;5
200500002430;1
200500002431;1
200500002432;1
200500002433;1
200500002434;1
200500002435;1
200500002436;1
200500002437;5
200500002438;1
200500002439;1
200500002440;1
200500002441;1
200500002442;1
200500002443;5
200500002444;2
200500002445;1
200500002446;1
200500002447;1
200500002448;5
200500002449;5
200500002450;2
200500002451;1
200500002452;1
200500002453;5
200500002454;5
200500002455;1
200500002456;5
200500002457;5
200500002458;1
200500002459;5
200500002460;3
200500002461;1
200500002462;1
200500002463;2
200500002464;1
200500002465;1
200500002466;1
200500002467;1
200500002468;5
200500002469;1
200500002470;1
200500002471;1
200500002472;1
200500002473;1
200500002474;1
200500002475;1
200500002476;1
200500002477;1
200500002478;5
200500002479;1
200500002480;1
200500002481;1
200500002482;2
200500002483;5
200500002484;3
200500002485;1
200500002486;1
200500002487;5
200500002488;5
200500002489;1
200500002490;1
200500002491;5
200500002492;1
200500002493;1
200500002494;2
200500002495;1
200500002496;1
200500002497;1
200500002498;5
200500002499;1
200500002500;1
200500002501;1
200500002502;5
200500002503;1
200500002504;1
200500002505;1
200500002506;1
200500002507;1
200500002508;5
200500002509;1
200500002510;5
200500002511;1
200500002512;1
200500002513;1
200500002514;1
200500002515;1
200500002516;5
200500002517;1
200500002518;1
200500002519;1
200500002520;4
200500002521;5
200500002522;5
200500002523;1
200500002524;5
200500002525;5
200500002526;1
200500002527;1
200500002528;1
200500002529;1
200500002530;1
200500002531;1
200500002532;1
200500002533;1
200500002534;1
200500002535;2
200500002536;1
200500002537;1
200500002538;5
200500002539;1
200500002540;5
200500002541;1
200500002542;1
200500002543;1
200500002544;1
200500002545;5
200500002546;2
200500002547;1
200500002548;1
200500002549;2
200500002550;1
200500002551;3
200500002552;1
200500002553;1
200500002554;5
200500002555;1
200500002556;1
200500002557;1
200500002558;5
200500002559;2
200500002560;1
200500002561;2
200500002562;2
200500002563;5
200500002564;5
200500002565;1
200500002566;1
200500002567;1
200500002568;1
200500002569;1
200500002570;1
200500002571;1
200500002572;4
200500002573;1
200500002574;1
200500002575;5
200500002576;5
200500002577;1
200500002578;1
200500002579;5
200500002580;5
200500002581;1
200500002582;1
200500002583;1
200500002584;1
200500002585;1
200500002586;1
200500002587;1
200500002588;1
200500002589;5
200500002590;1
200500002591;1
200500002592;1
200500002593;1
200500002594;5
200500002595;5
200500002596;1
200500002597;1
200500002598;1
200500002599;1
200500002600;5
200500002601;1
200500002602;5
200500002603;2
200500002604;5
200500002605;1
200500002606;5
200500002607;5
200500002608;5
200500002609;5
200500002610;5
200500002611;5
200500002612;1
200500002613;1
200500002614;1
200500002615;2
200500002616;5
200500002617;3
200500002618;1
200500002619;1
200500002620;1
200500002621;5
200500002622;1
200500002623;1
200500002624;5
200500002625;3
200500002626;5
200500002627;1
200500002628;1
200500002629;5
200500002630;1
200500002631;3
200500002632;3
200500002633;1
200500002634;1
200500002635;1
200500002636;1
200500002637;5
200500002638;1
200500002639;1
200500002640;5
200500002641;1
200500002642;5
200500002643;3
200500002644;1
200500002645;5
200500002646;1
200500002647;1
200500002648;5
200500002649;5
200500002650;1
200500002651;5
200500002652;5
200500002653;5
200500002654;5
200500002655;3
200500002656;5
200500002657;1
200500002658;1
200500002659;1
200500002660;5
200500002661;2
200500002662;5
200500002663;1
200500002664;1
200500002665;1
200500002666;5
200500002667;5
200500002668;3
200500002669;2
200500002670;5
200500002671;2
200500002672;1
200500002673;1
200500002674;1
200500002675;1
200500002676;5
200500002677;2
200500002678;2
200500002679;1
200500002680;5
200500002681;1
200500002682;1
200500002683;1
200500002684;1
200500002685;5
200500002686;5
200500002687;1
200500002688;5
200500002689;1
200500002690;2
200500002691;5
200500002692;5
200500002693;5
200500002694;5
200500002695;1
200500002696;5
200500002697;1
200500002698;1
200500002699;1
200500002700;5
200500002701;5
200500002702;3
200500002703;1
200500002704;5
200500002705;5
200500002706;1
200500002707;2
200500002708;1
200500002709;1
200500002710;1
200500002711;1
200500002712;5
200500002713;3
200500002714;1
200500002715;3
200500002716;1
200500002717;3
200500002718;1
200500002719;5
200500002720;5
200500002721;5
200500002722;1
200500002723;1
200500002724;1
200500002725;1
200500002726;1
200500002727;2
200500002728;1
200500002729;5
200500002730;2
200500002731;2
200500002732;1
200500002733;1
200500002734;1
200500002735;5
200500002736;2
200500002737;1
200500002738;1
200500002739;1
200500002740;1
200500002741;5
200500002742;1
200500002743;1
200500002744;2
200500002745;5
200500002746;1
200500002747;1
200500002748;1
200500002749;4
200500002750;1
200500002751;2
200500002752;1
200500002753;2
200500002754;2
200500002755;1
200500002756;2
200500002757;1
200500002758;5
200500002759;5
200500002760;5
200500002761;2
200500002762;1
200500002763;5
200500002764;1
200500002765;1
200500002766;1
200500002767;1
200500002768;1
200500002769;1
200500002770;1
200500002771;1
200500002772;1
200500002773;5
200500002774;5
200500002775;2
200500002776;1
200500002777;5
200500002778;1
200500002779;1
200500002780;1
200500002781;2
200500002782;5
200500002783;5
200500002784;1
200500002785;5
200500002786;1
200500002787;5
200500002788;5
200500002789;5
200500002790;1
200500002791;2
200500002792;1
200500002793;5
200500002794;5
200500002795;5
200500002796;1
200500002797;1
200500002798;1
200500002799;1
200500002800;1
200500002801;1
200500002802;1
200500002803;5
200500002804;1
200500002805;4
200500002806;1
200500002807;5
200500002808;1
200500002809;1
200500002810;1
200500002811;5
200500002812;3
200500002813;2
200500002814;5
200500002815;1
200500002816;2
200500002817;1
200500002818;5
200500002819;1
200500002820;2
200500002821;3
200500002822;5
200500002823;1
200500002824;5
200500002825;5
200500002826;5
200500002827;5
200500002828;1
200500002829;1
200500002830;1
200500002831;4
200500002832;1
200500002833;1
200500002834;3
200500002835;5
200500002836;5
200500002837;4
200500002838;1
200500002839;1
200500002840;2
200500002841;1
200500002842;5
200500002843;2
200500002844;4
200500002845;5
200500002846;5
200500002847;1
200500002848;5
200500002849;1
200500002850;3
200500002851;1
200500002852;2
200500002853;5
200500002854;5
200500002855;1
200500002856;1
200500002857;5
200500002858;5
200500002859;1
200500002860;1
200500002861;1
200500002862;1
200500002863;5
200500002864;5
200500002865;1
200500002866;1
200500002867;5
200500002868;1
200500002869;1
200500002870;1
200500002871;1
200500002872;5
200500002873;2
200500002874;5
200500002875;1
200500002876;5
200500002877;1
200500002878;2
200500002879;5
200500002880;1
200500002881;1
200500002882;5
200500002883;5
200500002884;1
200500002885;1
200500002886;1
200500002887;1
200500002888;1
200500002889;5
200500002890;5
200500002891;1
200500002892;1
200500002893;5
200500002894;2
200500002895;2
200500002896;1
200500002897;1
200500002898;5
200500002899;5
200500002900;5
200500002901;5
200500002902;5
200500002903;5
200500002904;5
200500002905;3
200500002906;5
200500002907;5
200500002908;1
200500002909;1
200500002910;1
200500002911;1
200500002912;1
200500002913;5
200500002914;5
200500002915;1
200500002916;3
200500002917;5
200500002918;2
200500002919;1
200500002920;2
200500002921;5
200500002922;1
200500002923;3
200500002924;1
200500002925;5
200500002926;1
200500002927;5
200500002928;5
200500002929;5
200500002930;1
200500002931;1
200500002932;3
200500002933;2
200500002934;1
200500002935;5
200500002936;1
200500002937;5
200500002938;3
200500002939;1
200500002940;1
200500002941;1
200500002942;1
200500002943;1
200500002944;1
200500002945;1
200500002946;5
200500002947;2
200500002948;5
200500002949;4
200500002950;1
200500002951;5
200500002952;5
200500002953;5
200500002954;5
200500002955;1
200500002956;3
200500002957;5
200500002958;5
200500002959;2
200500002960;5
200500002961;1
200500002962;1
200500002963;1
200500002964;1
200500002965;5
200500002966;1
200500002967;1
200500002968;1
200500002969;1
200500002970;5
200500002971;2
200500002972;1
200500002973;1
200500002974;1
200500002975;5
200500002976;1
200500002977;1
200500002978;5
200500002979;5
200500002980;5
200500002981;2
200500002982;1
200500002983;5
200500002984;5
200500002985;1
200500002986;1
200500002987;5
200500002988;2
200500002989;3
200500002990;1
200500002991;1
200500002992;5
200500002993;1
200500002994;1
200500002995;5
200500002996;5
200500002997;1
200500002998;5
200500002999;5
